"obs"	"tobs"	"month"	"day"	"year"	"Prec"
"18768"	18768	141	5	21	1951	0.48
"18769"	18769	142	5	22	1951	0.09
"18770"	18770	143	5	23	1951	0.04
"18771"	18771	144	5	24	1951	0
"18772"	18772	145	5	25	1951	0
"18773"	18773	146	5	26	1951	0
"18774"	18774	147	5	27	1951	0
"18775"	18775	148	5	28	1951	0
"18776"	18776	149	5	29	1951	0
"18777"	18777	150	5	30	1951	0
"18778"	18778	151	5	31	1951	0
"18779"	18779	152	6	1	1951	0.39
"18780"	18780	153	6	2	1951	0.05
"18781"	18781	154	6	3	1951	0.05
"18782"	18782	155	6	4	1951	0
"18783"	18783	156	6	5	1951	0
"18784"	18784	157	6	6	1951	0
"18785"	18785	158	6	7	1951	0
"18786"	18786	159	6	8	1951	0
"18787"	18787	160	6	9	1951	0.3
"18788"	18788	161	6	10	1951	0.25
"18789"	18789	162	6	11	1951	0.15
"18790"	18790	163	6	12	1951	0.09
"18791"	18791	164	6	13	1951	0
"18792"	18792	165	6	14	1951	0.19
"18793"	18793	166	6	15	1951	0.03
"18794"	18794	167	6	16	1951	0.03
"18795"	18795	168	6	17	1951	0.01
"18796"	18796	169	6	18	1951	0
"18797"	18797	170	6	19	1951	0
"18798"	18798	171	6	20	1951	0.02
"18799"	18799	172	6	21	1951	0.35
"18800"	18800	173	6	22	1951	0
"18801"	18801	174	6	23	1951	0.11
"18802"	18802	175	6	24	1951	0
"18803"	18803	176	6	25	1951	0
"18804"	18804	177	6	26	1951	0
"18805"	18805	178	6	27	1951	0
"18806"	18806	179	6	28	1951	0.07
"18807"	18807	180	6	29	1951	0
"18808"	18808	181	6	30	1951	0.02
"18809"	18809	182	7	1	1951	0
"18810"	18810	183	7	2	1951	0
"18811"	18811	184	7	3	1951	0
"18812"	18812	185	7	4	1951	0
"18813"	18813	186	7	5	1951	0
"18814"	18814	187	7	6	1951	0
"18815"	18815	188	7	7	1951	0
"18816"	18816	189	7	8	1951	0
"18817"	18817	190	7	9	1951	0
"18818"	18818	191	7	10	1951	0.11
"18819"	18819	192	7	11	1951	0.25
"18820"	18820	193	7	12	1951	0.14
"18821"	18821	194	7	13	1951	0
"18822"	18822	195	7	14	1951	0
"18823"	18823	196	7	15	1951	0
"18824"	18824	197	7	16	1951	0.02
"18825"	18825	198	7	17	1951	0
"18826"	18826	199	7	18	1951	0
"18827"	18827	200	7	19	1951	0
"18828"	18828	201	7	20	1951	0.29
"18829"	18829	202	7	21	1951	0
"18830"	18830	203	7	22	1951	1.03
"18831"	18831	204	7	23	1951	0
"18832"	18832	205	7	24	1951	0
"18833"	18833	206	7	25	1951	0
"18834"	18834	207	7	26	1951	0
"18835"	18835	208	7	27	1951	0
"18836"	18836	209	7	28	1951	0
"18837"	18837	210	7	29	1951	0.05
"18838"	18838	211	7	30	1951	0.08
"18839"	18839	212	7	31	1951	0
"18840"	18840	213	8	1	1951	0
"18841"	18841	214	8	2	1951	0
"18842"	18842	215	8	3	1951	3.06
"18843"	18843	216	8	4	1951	3.01
"18844"	18844	217	8	5	1951	0.02
"18845"	18845	218	8	6	1951	0.05
"18846"	18846	219	8	7	1951	0.21
"18847"	18847	220	8	8	1951	0.01
"18848"	18848	221	8	9	1951	0
"18849"	18849	222	8	10	1951	0.02
"18850"	18850	223	8	11	1951	0.03
"18851"	18851	224	8	12	1951	0
"18852"	18852	225	8	13	1951	0
"18853"	18853	226	8	14	1951	0
"18854"	18854	227	8	15	1951	0
"18855"	18855	228	8	16	1951	0
"18856"	18856	229	8	17	1951	0
"18857"	18857	230	8	18	1951	0.04
"18858"	18858	231	8	19	1951	0.11
"18859"	18859	232	8	20	1951	0.42
"18860"	18860	233	8	21	1951	0.12
"18861"	18861	234	8	22	1951	0
"18862"	18862	235	8	23	1951	0
"18863"	18863	236	8	24	1951	0
"18864"	18864	237	8	25	1951	0
"18865"	18865	238	8	26	1951	0
"18866"	18866	239	8	27	1951	0
"18867"	18867	240	8	28	1951	0
"18868"	18868	241	8	29	1951	0.15
"18869"	18869	242	8	30	1951	0.14
"18870"	18870	243	8	31	1951	0
"18871"	18871	244	9	1	1951	0
"18872"	18872	245	9	2	1951	0.03
"18873"	18873	246	9	3	1951	0.04
"18874"	18874	247	9	4	1951	0.1
"18875"	18875	248	9	5	1951	0.18
"18876"	18876	249	9	6	1951	0
"18877"	18877	250	9	7	1951	0
"18878"	18878	251	9	8	1951	0
"18879"	18879	252	9	9	1951	0
"18880"	18880	253	9	10	1951	0
"18881"	18881	254	9	11	1951	0
"18882"	18882	255	9	12	1951	0
"18883"	18883	256	9	13	1951	0
"18884"	18884	257	9	14	1951	0
"18885"	18885	258	9	15	1951	0
"18886"	18886	259	9	16	1951	0
"18887"	18887	260	9	17	1951	0
"18888"	18888	261	9	18	1951	0
"18889"	18889	262	9	19	1951	0
"18890"	18890	263	9	20	1951	0.06
"18891"	18891	264	9	21	1951	0.55
"18892"	18892	265	9	22	1951	0
"18893"	18893	266	9	23	1951	0
"18894"	18894	267	9	24	1951	0
"18895"	18895	268	9	25	1951	0
"18896"	18896	269	9	26	1951	0
"18897"	18897	270	9	27	1951	0
"18898"	18898	271	9	28	1951	0
"18899"	18899	272	9	29	1951	0
"18900"	18900	273	9	30	1951	0
"18901"	18901	274	10	1	1951	0
"18902"	18902	275	10	2	1951	0
"18903"	18903	276	10	3	1951	0
"18904"	18904	277	10	4	1951	0
"18905"	18905	278	10	5	1951	1.67
"18906"	18906	279	10	6	1951	0.02
"18907"	18907	280	10	7	1951	0
"18908"	18908	281	10	8	1951	0
"18909"	18909	282	10	9	1951	0
"18910"	18910	283	10	10	1951	0
"18911"	18911	284	10	11	1951	0
"18912"	18912	285	10	12	1951	0
"18913"	18913	286	10	13	1951	0
"18914"	18914	287	10	14	1951	0
"18915"	18915	288	10	15	1951	0
"18916"	18916	289	10	16	1951	0
"18917"	18917	290	10	17	1951	0
"18918"	18918	291	10	18	1951	0
"18919"	18919	292	10	19	1951	0
"18920"	18920	293	10	20	1951	0
"18921"	18921	294	10	21	1951	0.91
"18922"	18922	295	10	22	1951	0
"18923"	18923	296	10	23	1951	0
"18924"	18924	297	10	24	1951	0
"18925"	18925	298	10	25	1951	0
"18926"	18926	299	10	26	1951	0.09
"18927"	18927	300	10	27	1951	0.02
"18928"	18928	301	10	28	1951	0
"18929"	18929	302	10	29	1951	0
"18930"	18930	303	10	30	1951	0
"18931"	18931	304	10	31	1951	0.02
"18932"	18932	305	11	1	1951	0.34
"18933"	18933	306	11	2	1951	0
"18934"	18934	307	11	3	1951	0
"18935"	18935	308	11	4	1951	0
"18936"	18936	309	11	5	1951	0.13
"18937"	18937	310	11	6	1951	0.09
"18938"	18938	311	11	7	1951	0
"18939"	18939	312	11	8	1951	0
"18940"	18940	313	11	9	1951	0
"18941"	18941	314	11	10	1951	0
"18942"	18942	315	11	11	1951	0
"18943"	18943	316	11	12	1951	0
"18944"	18944	317	11	13	1951	0
"18945"	18945	318	11	14	1951	0
"18946"	18946	319	11	15	1951	0.07
"18947"	18947	320	11	16	1951	0.01
"18948"	18948	321	11	17	1951	0
"18949"	18949	322	11	18	1951	0
"18950"	18950	323	11	19	1951	0
"18951"	18951	324	11	20	1951	0
"18952"	18952	325	11	21	1951	0
"18953"	18953	326	11	22	1951	0.02
"18954"	18954	327	11	23	1951	0
"18955"	18955	328	11	24	1951	0
"18956"	18956	329	11	25	1951	0
"18957"	18957	330	11	26	1951	0
"18958"	18958	331	11	27	1951	0
"18959"	18959	332	11	28	1951	0
"18960"	18960	333	11	29	1951	0
"18961"	18961	334	11	30	1951	0
"18962"	18962	335	12	1	1951	0
"18963"	18963	336	12	2	1951	0
"18964"	18964	337	12	3	1951	0
"18965"	18965	338	12	4	1951	0
"18966"	18966	339	12	5	1951	0.1
"18967"	18967	340	12	6	1951	0.02
"18968"	18968	341	12	7	1951	0
"18969"	18969	342	12	8	1951	0
"18970"	18970	343	12	9	1951	0
"18971"	18971	344	12	10	1951	0
"18972"	18972	345	12	11	1951	0
"18973"	18973	346	12	12	1951	0
"18974"	18974	347	12	13	1951	0.15
"18975"	18975	348	12	14	1951	0.06
"18976"	18976	349	12	15	1951	0
"18977"	18977	350	12	16	1951	0
"18978"	18978	351	12	17	1951	0
"18979"	18979	352	12	18	1951	0
"18980"	18980	353	12	19	1951	0.01
"18981"	18981	354	12	20	1951	0.09
"18982"	18982	355	12	21	1951	0
"18983"	18983	356	12	22	1951	0
"18984"	18984	357	12	23	1951	0
"18985"	18985	358	12	24	1951	0
"18986"	18986	359	12	25	1951	0
"18987"	18987	360	12	26	1951	0
"18988"	18988	361	12	27	1951	0
"18989"	18989	362	12	28	1951	0
"18990"	18990	363	12	29	1951	0.19
"18991"	18991	364	12	30	1951	0.3
"18992"	18992	365	12	31	1951	0.08
"18993"	18993	1	1	1	1952	0.01
"18994"	18994	2	1	2	1952	0
"18995"	18995	3	1	3	1952	0
"18996"	18996	4	1	4	1952	0
"18997"	18997	5	1	5	1952	0
"18998"	18998	6	1	6	1952	0
"18999"	18999	7	1	7	1952	0
"19000"	19000	8	1	8	1952	0
"19001"	19001	9	1	9	1952	0
"19002"	19002	10	1	10	1952	0
"19003"	19003	11	1	11	1952	0
"19004"	19004	12	1	12	1952	0
"19005"	19005	13	1	13	1952	0
"19006"	19006	14	1	14	1952	0
"19007"	19007	15	1	15	1952	0
"19008"	19008	16	1	16	1952	0
"19009"	19009	17	1	17	1952	0
"19010"	19010	18	1	18	1952	0
"19011"	19011	19	1	19	1952	0.06
"19012"	19012	20	1	20	1952	0
"19013"	19013	21	1	21	1952	0
"19014"	19014	22	1	22	1952	0
"19015"	19015	23	1	23	1952	0
"19016"	19016	24	1	24	1952	0
"19017"	19017	25	1	25	1952	0
"19018"	19018	26	1	26	1952	0
"19019"	19019	27	1	27	1952	0
"19020"	19020	28	1	28	1952	0
"19021"	19021	29	1	29	1952	0
"19022"	19022	30	1	30	1952	0
"19023"	19023	31	1	31	1952	0
"19024"	19024	32	2	1	1952	0
"19025"	19025	33	2	2	1952	0
"19026"	19026	34	2	3	1952	0
"19027"	19027	35	2	4	1952	0
"19028"	19028	36	2	5	1952	0
"19029"	19029	37	2	6	1952	0
"19030"	19030	38	2	7	1952	0
"19031"	19031	39	2	8	1952	0
"19032"	19032	40	2	9	1952	0
"19033"	19033	41	2	10	1952	0
"19034"	19034	42	2	11	1952	0
"19035"	19035	43	2	12	1952	0
"19036"	19036	44	2	13	1952	0
"19037"	19037	45	2	14	1952	0
"19038"	19038	46	2	15	1952	0.01
"19039"	19039	47	2	16	1952	0
"19040"	19040	48	2	17	1952	0
"19041"	19041	49	2	18	1952	0.03
"19042"	19042	50	2	19	1952	0
"19043"	19043	51	2	20	1952	0
"19044"	19044	52	2	21	1952	0
"19045"	19045	53	2	22	1952	0
"19046"	19046	54	2	23	1952	0
"19047"	19047	55	2	24	1952	0.01
"19048"	19048	56	2	25	1952	0
"19049"	19049	57	2	26	1952	0
"19050"	19050	58	2	27	1952	0
"19051"	19051	59	2	28	1952	0
"19052"	19052	60	2	29	1952	0.03
"19053"	19053	61	3	1	1952	0.04
"19054"	19054	62	3	2	1952	0.18
"19055"	19055	63	3	3	1952	0.01
"19056"	19056	64	3	4	1952	0
"19057"	19057	65	3	5	1952	0
"19058"	19058	66	3	6	1952	0
"19059"	19059	67	3	7	1952	0
"19060"	19060	68	3	8	1952	0
"19061"	19061	69	3	9	1952	0
"19062"	19062	70	3	10	1952	0
"19063"	19063	71	3	11	1952	0
"19064"	19064	72	3	12	1952	0
"19065"	19065	73	3	13	1952	0
"19066"	19066	74	3	14	1952	0.06
"19067"	19067	75	3	15	1952	0
"19068"	19068	76	3	16	1952	0
"19069"	19069	77	3	17	1952	0
"19070"	19070	78	3	18	1952	0
"19071"	19071	79	3	19	1952	0
"19072"	19072	80	3	20	1952	0.37
"19073"	19073	81	3	21	1952	0.59
"19074"	19074	82	3	22	1952	0
"19075"	19075	83	3	23	1952	0
"19076"	19076	84	3	24	1952	0
"19077"	19077	85	3	25	1952	0.05
"19078"	19078	86	3	26	1952	0.27
"19079"	19079	87	3	27	1952	0
"19080"	19080	88	3	28	1952	0
"19081"	19081	89	3	29	1952	0
"19082"	19082	90	3	30	1952	0
"19083"	19083	91	3	31	1952	0
"19084"	19084	92	4	1	1952	0
"19085"	19085	93	4	2	1952	0
"19086"	19086	94	4	3	1952	0
"19087"	19087	95	4	4	1952	0
"19088"	19088	96	4	5	1952	0
"19089"	19089	97	4	6	1952	0
"19090"	19090	98	4	7	1952	0
"19091"	19091	99	4	8	1952	0.06
"19092"	19092	100	4	9	1952	0.01
"19093"	19093	101	4	10	1952	0
"19094"	19094	102	4	11	1952	0.33
"19095"	19095	103	4	12	1952	0.06
"19096"	19096	104	4	13	1952	0
"19097"	19097	105	4	14	1952	0
"19098"	19098	106	4	15	1952	0
"19099"	19099	107	4	16	1952	0.04
"19100"	19100	108	4	17	1952	0
"19101"	19101	109	4	18	1952	0
"19102"	19102	110	4	19	1952	0
"19103"	19103	111	4	20	1952	0
"19104"	19104	112	4	21	1952	0.82
"19105"	19105	113	4	22	1952	0.12
"19106"	19106	114	4	23	1952	0.01
"19107"	19107	115	4	24	1952	0
"19108"	19108	116	4	25	1952	0
"19109"	19109	117	4	26	1952	0
"19110"	19110	118	4	27	1952	0
"19111"	19111	119	4	28	1952	0
"19112"	19112	120	4	29	1952	0.04
"19113"	19113	121	4	30	1952	0.4
"19114"	19114	122	5	1	1952	0.01
"19115"	19115	123	5	2	1952	0
"19116"	19116	124	5	3	1952	0
"19117"	19117	125	5	4	1952	0
"19118"	19118	126	5	5	1952	0
"19119"	19119	127	5	6	1952	0
"19120"	19120	128	5	7	1952	0
"19121"	19121	129	5	8	1952	0
"19122"	19122	130	5	9	1952	0.34
"19123"	19123	131	5	10	1952	0
"19124"	19124	132	5	11	1952	0
"19125"	19125	133	5	12	1952	0
"19126"	19126	134	5	13	1952	0
"19127"	19127	135	5	14	1952	0
"19128"	19128	136	5	15	1952	0
"19129"	19129	137	5	16	1952	1.69
"19130"	19130	138	5	17	1952	0.27
"19131"	19131	139	5	18	1952	0.02
"19132"	19132	140	5	19	1952	0.04
"19133"	19133	141	5	20	1952	0
"19134"	19134	142	5	21	1952	0.05
"19135"	19135	143	5	22	1952	0
"19136"	19136	144	5	23	1952	1.02
"19137"	19137	145	5	24	1952	0.02
"19138"	19138	146	5	25	1952	0.21
"19139"	19139	147	5	26	1952	0
"19140"	19140	148	5	27	1952	0.02
"19141"	19141	149	5	28	1952	0
"19142"	19142	150	5	29	1952	0.02
"19143"	19143	151	5	30	1952	0
"19144"	19144	152	5	31	1952	0
"19145"	19145	153	6	1	1952	0.03
"19146"	19146	154	6	2	1952	0
"19147"	19147	155	6	3	1952	0
"19148"	19148	156	6	4	1952	0.06
"19149"	19149	157	6	5	1952	0
"19150"	19150	158	6	6	1952	0
"19151"	19151	159	6	7	1952	0
"19152"	19152	160	6	8	1952	0
"19153"	19153	161	6	9	1952	0
"19154"	19154	162	6	10	1952	0
"19155"	19155	163	6	11	1952	0
"19156"	19156	164	6	12	1952	0
"19157"	19157	165	6	13	1952	0
"19158"	19158	166	6	14	1952	0
"19159"	19159	167	6	15	1952	0
"19160"	19160	168	6	16	1952	0
"19161"	19161	169	6	17	1952	0
"19162"	19162	170	6	18	1952	0
"19163"	19163	171	6	19	1952	0
"19164"	19164	172	6	20	1952	0
"19165"	19165	173	6	21	1952	0
"19166"	19166	174	6	22	1952	0
"19167"	19167	175	6	23	1952	0
"19168"	19168	176	6	24	1952	0
"19169"	19169	177	6	25	1952	0.95
"19170"	19170	178	6	26	1952	0.34
"19171"	19171	179	6	27	1952	1.01
"19172"	19172	180	6	28	1952	0
"19173"	19173	181	6	29	1952	0.07
"19174"	19174	182	6	30	1952	0
"19175"	19175	183	7	1	1952	0
"19176"	19176	184	7	2	1952	0
"19177"	19177	185	7	3	1952	0
"19178"	19178	186	7	4	1952	0
"19179"	19179	187	7	5	1952	0
"19180"	19180	188	7	6	1952	0.01
"19181"	19181	189	7	7	1952	0
"19182"	19182	190	7	8	1952	0
"19183"	19183	191	7	9	1952	0
"19184"	19184	192	7	10	1952	0
"19185"	19185	193	7	11	1952	0
"19186"	19186	194	7	12	1952	0
"19187"	19187	195	7	13	1952	0.06
"19188"	19188	196	7	14	1952	0.39
"19189"	19189	197	7	15	1952	0.04
"19190"	19190	198	7	16	1952	0
"19191"	19191	199	7	17	1952	0
"19192"	19192	200	7	18	1952	0.05
"19193"	19193	201	7	19	1952	0.07
"19194"	19194	202	7	20	1952	0
"19195"	19195	203	7	21	1952	0
"19196"	19196	204	7	22	1952	0
"19197"	19197	205	7	23	1952	0
"19198"	19198	206	7	24	1952	0
"19199"	19199	207	7	25	1952	0.09
"19200"	19200	208	7	26	1952	0
"19201"	19201	209	7	27	1952	0
"19202"	19202	210	7	28	1952	0.01
"19203"	19203	211	7	29	1952	0
"19204"	19204	212	7	30	1952	0
"19205"	19205	213	7	31	1952	0
"19206"	19206	214	8	1	1952	0
"19207"	19207	215	8	2	1952	0.1
"19208"	19208	216	8	3	1952	0
"19209"	19209	217	8	4	1952	0.12
"19210"	19210	218	8	5	1952	0.02
"19211"	19211	219	8	6	1952	0
"19212"	19212	220	8	7	1952	0.05
"19213"	19213	221	8	8	1952	0.04
"19214"	19214	222	8	9	1952	0
"19215"	19215	223	8	10	1952	0.17
"19216"	19216	224	8	11	1952	0.01
"19217"	19217	225	8	12	1952	0
"19218"	19218	226	8	13	1952	0
"19219"	19219	227	8	14	1952	0
"19220"	19220	228	8	15	1952	0
"19221"	19221	229	8	16	1952	0
"19222"	19222	230	8	17	1952	0
"19223"	19223	231	8	18	1952	0
"19224"	19224	232	8	19	1952	0
"19225"	19225	233	8	20	1952	0
"19226"	19226	234	8	21	1952	0.06
"19227"	19227	235	8	22	1952	0
"19228"	19228	236	8	23	1952	0
"19229"	19229	237	8	24	1952	0
"19230"	19230	238	8	25	1952	0
"19231"	19231	239	8	26	1952	0
"19232"	19232	240	8	27	1952	0.36
"19233"	19233	241	8	28	1952	0
"19234"	19234	242	8	29	1952	0.05
"19235"	19235	243	8	30	1952	0
"19236"	19236	244	8	31	1952	0
"19237"	19237	245	9	1	1952	0.02
"19238"	19238	246	9	2	1952	0
"19239"	19239	247	9	3	1952	0
"19240"	19240	248	9	4	1952	0
"19241"	19241	249	9	5	1952	0
"19242"	19242	250	9	6	1952	0
"19243"	19243	251	9	7	1952	0
"19244"	19244	252	9	8	1952	0
"19245"	19245	253	9	9	1952	0
"19246"	19246	254	9	10	1952	0
"19247"	19247	255	9	11	1952	0
"19248"	19248	256	9	12	1952	0
"19249"	19249	257	9	13	1952	0.02
"19250"	19250	258	9	14	1952	0
"19251"	19251	259	9	15	1952	0
"19252"	19252	260	9	16	1952	0
"19253"	19253	261	9	17	1952	0
"19254"	19254	262	9	18	1952	0
"19255"	19255	263	9	19	1952	0
"19256"	19256	264	9	20	1952	0
"19257"	19257	265	9	21	1952	0
"19258"	19258	266	9	22	1952	0
"19259"	19259	267	9	23	1952	0
"19260"	19260	268	9	24	1952	0
"19261"	19261	269	9	25	1952	0
"19262"	19262	270	9	26	1952	0
"19263"	19263	271	9	27	1952	0
"19264"	19264	272	9	28	1952	0
"19265"	19265	273	9	29	1952	0
"19266"	19266	274	9	30	1952	0
"19267"	19267	275	10	1	1952	0
"19268"	19268	276	10	2	1952	0
"19269"	19269	277	10	3	1952	0
"19270"	19270	278	10	4	1952	0
"19271"	19271	279	10	5	1952	0
"19272"	19272	280	10	6	1952	0.12
"19273"	19273	281	10	7	1952	0
"19274"	19274	282	10	8	1952	0
"19275"	19275	283	10	9	1952	0
"19276"	19276	284	10	10	1952	0
"19277"	19277	285	10	11	1952	0
"19278"	19278	286	10	12	1952	0
"19279"	19279	287	10	13	1952	0
"19280"	19280	288	10	14	1952	0.08
"19281"	19281	289	10	15	1952	0
"19282"	19282	290	10	16	1952	0
"19283"	19283	291	10	17	1952	0
"19284"	19284	292	10	18	1952	0
"19285"	19285	293	10	19	1952	0
"19286"	19286	294	10	20	1952	0
"19287"	19287	295	10	21	1952	0
"19288"	19288	296	10	22	1952	0
"19289"	19289	297	10	23	1952	0
"19290"	19290	298	10	24	1952	0
"19291"	19291	299	10	25	1952	0
"19292"	19292	300	10	26	1952	0
"19293"	19293	301	10	27	1952	0
"19294"	19294	302	10	28	1952	0
"19295"	19295	303	10	29	1952	0
"19296"	19296	304	10	30	1952	0
"19297"	19297	305	10	31	1952	0
"19298"	19298	306	11	1	1952	0
"19299"	19299	307	11	2	1952	0.23
"19300"	19300	308	11	3	1952	0
"19301"	19301	309	11	4	1952	0
"19302"	19302	310	11	5	1952	0
"19303"	19303	311	11	6	1952	0
"19304"	19304	312	11	7	1952	0
"19305"	19305	313	11	8	1952	0
"19306"	19306	314	11	9	1952	0.04
"19307"	19307	315	11	10	1952	0
"19308"	19308	316	11	11	1952	0
"19309"	19309	317	11	12	1952	0
"19310"	19310	318	11	13	1952	0
"19311"	19311	319	11	14	1952	0
"19312"	19312	320	11	15	1952	0
"19313"	19313	321	11	16	1952	0
"19314"	19314	322	11	17	1952	0.31
"19315"	19315	323	11	18	1952	0
"19316"	19316	324	11	19	1952	0
"19317"	19317	325	11	20	1952	0
"19318"	19318	326	11	21	1952	0.13
"19319"	19319	327	11	22	1952	0.16
"19320"	19320	328	11	23	1952	0.03
"19321"	19321	329	11	24	1952	0.01
"19322"	19322	330	11	25	1952	0.12
"19323"	19323	331	11	26	1952	0
"19324"	19324	332	11	27	1952	0
"19325"	19325	333	11	28	1952	0
"19326"	19326	334	11	29	1952	0
"19327"	19327	335	11	30	1952	0
"19328"	19328	336	12	1	1952	0
"19329"	19329	337	12	2	1952	0
"19330"	19330	338	12	3	1952	0
"19331"	19331	339	12	4	1952	0
"19332"	19332	340	12	5	1952	0
"19333"	19333	341	12	6	1952	0
"19334"	19334	342	12	7	1952	0
"19335"	19335	343	12	8	1952	0
"19336"	19336	344	12	9	1952	0
"19337"	19337	345	12	10	1952	0
"19338"	19338	346	12	11	1952	0
"19339"	19339	347	12	12	1952	0
"19340"	19340	348	12	13	1952	0
"19341"	19341	349	12	14	1952	0
"19342"	19342	350	12	15	1952	0
"19343"	19343	351	12	16	1952	0
"19344"	19344	352	12	17	1952	0
"19345"	19345	353	12	18	1952	0
"19346"	19346	354	12	19	1952	0
"19347"	19347	355	12	20	1952	0
"19348"	19348	356	12	21	1952	0
"19349"	19349	357	12	22	1952	0
"19350"	19350	358	12	23	1952	0
"19351"	19351	359	12	24	1952	0
"19352"	19352	360	12	25	1952	0
"19353"	19353	361	12	26	1952	0
"19354"	19354	362	12	27	1952	0
"19355"	19355	363	12	28	1952	0
"19356"	19356	364	12	29	1952	0
"19357"	19357	365	12	30	1952	0
"19358"	19358	366	12	31	1952	0
"19359"	19359	1	1	1	1953	0
"19360"	19360	2	1	2	1953	0
"19361"	19361	3	1	3	1953	0
"19362"	19362	4	1	4	1953	0
"19363"	19363	5	1	5	1953	0
"19364"	19364	6	1	6	1953	0
"19365"	19365	7	1	7	1953	0
"19366"	19366	8	1	8	1953	0
"19367"	19367	9	1	9	1953	0
"19368"	19368	10	1	10	1953	0
"19369"	19369	11	1	11	1953	0
"19370"	19370	12	1	12	1953	0
"19371"	19371	13	1	13	1953	0
"19372"	19372	14	1	14	1953	0.01
"19373"	19373	15	1	15	1953	0.18
"19374"	19374	16	1	16	1953	0
"19375"	19375	17	1	17	1953	0
"19376"	19376	18	1	18	1953	0
"19377"	19377	19	1	19	1953	0
"19378"	19378	20	1	20	1953	0
"19379"	19379	21	1	21	1953	0
"19380"	19380	22	1	22	1953	0
"19381"	19381	23	1	23	1953	0
"19382"	19382	24	1	24	1953	0
"19383"	19383	25	1	25	1953	0
"19384"	19384	26	1	26	1953	0
"19385"	19385	27	1	27	1953	0
"19386"	19386	28	1	28	1953	0
"19387"	19387	29	1	29	1953	0
"19388"	19388	30	1	30	1953	0
"19389"	19389	31	1	31	1953	0
"19390"	19390	32	2	1	1953	0
"19391"	19391	33	2	2	1953	0
"19392"	19392	34	2	3	1953	0
"19393"	19393	35	2	4	1953	0
"19394"	19394	36	2	5	1953	0
"19395"	19395	37	2	6	1953	0.05
"19396"	19396	38	2	7	1953	0
"19397"	19397	39	2	8	1953	0
"19398"	19398	40	2	9	1953	0.15
"19399"	19399	41	2	10	1953	0
"19400"	19400	42	2	11	1953	0
"19401"	19401	43	2	12	1953	0.01
"19402"	19402	44	2	13	1953	0
"19403"	19403	45	2	14	1953	0
"19404"	19404	46	2	15	1953	0
"19405"	19405	47	2	16	1953	0
"19406"	19406	48	2	17	1953	0
"19407"	19407	49	2	18	1953	0
"19408"	19408	50	2	19	1953	0.28
"19409"	19409	51	2	20	1953	0
"19410"	19410	52	2	21	1953	0
"19411"	19411	53	2	22	1953	0
"19412"	19412	54	2	23	1953	0
"19413"	19413	55	2	24	1953	0
"19414"	19414	56	2	25	1953	0
"19415"	19415	57	2	26	1953	0
"19416"	19416	58	2	27	1953	0
"19417"	19417	59	2	28	1953	0
"19418"	19418	60	3	1	1953	0.17
"19419"	19419	61	3	2	1953	0
"19420"	19420	62	3	3	1953	0.05
"19421"	19421	63	3	4	1953	0
"19422"	19422	64	3	5	1953	0
"19423"	19423	65	3	6	1953	0
"19424"	19424	66	3	7	1953	0
"19425"	19425	67	3	8	1953	0
"19426"	19426	68	3	9	1953	0
"19427"	19427	69	3	10	1953	0
"19428"	19428	70	3	11	1953	0
"19429"	19429	71	3	12	1953	0
"19430"	19430	72	3	13	1953	0
"19431"	19431	73	3	14	1953	0
"19432"	19432	74	3	15	1953	0
"19433"	19433	75	3	16	1953	0
"19434"	19434	76	3	17	1953	0
"19435"	19435	77	3	18	1953	0
"19436"	19436	78	3	19	1953	0
"19437"	19437	79	3	20	1953	0
"19438"	19438	80	3	21	1953	0
"19439"	19439	81	3	22	1953	0
"19440"	19440	82	3	23	1953	0
"19441"	19441	83	3	24	1953	0
"19442"	19442	84	3	25	1953	0
"19443"	19443	85	3	26	1953	0
"19444"	19444	86	3	27	1953	0
"19445"	19445	87	3	28	1953	0
"19446"	19446	88	3	29	1953	0.02
"19447"	19447	89	3	30	1953	0.79
"19448"	19448	90	3	31	1953	0.02
"19449"	19449	91	4	1	1953	0
"19450"	19450	92	4	2	1953	0.01
"19451"	19451	93	4	3	1953	0
"19452"	19452	94	4	4	1953	0
"19453"	19453	95	4	5	1953	0
"19454"	19454	96	4	6	1953	0.03
"19455"	19455	97	4	7	1953	0.13
"19456"	19456	98	4	8	1953	0.12
"19457"	19457	99	4	9	1953	0.27
"19458"	19458	100	4	10	1953	0.16
"19459"	19459	101	4	11	1953	0.81
"19460"	19460	102	4	12	1953	0.01
"19461"	19461	103	4	13	1953	0
"19462"	19462	104	4	14	1953	0
"19463"	19463	105	4	15	1953	0
"19464"	19464	106	4	16	1953	0
"19465"	19465	107	4	17	1953	0.22
"19466"	19466	108	4	18	1953	0.11
"19467"	19467	109	4	19	1953	0
"19468"	19468	110	4	20	1953	0
"19469"	19469	111	4	21	1953	0
"19470"	19470	112	4	22	1953	0
"19471"	19471	113	4	23	1953	0
"19472"	19472	114	4	24	1953	0
"19473"	19473	115	4	25	1953	0
"19474"	19474	116	4	26	1953	0
"19475"	19475	117	4	27	1953	0
"19476"	19476	118	4	28	1953	0
"19477"	19477	119	4	29	1953	0
"19478"	19478	120	4	30	1953	0
"19479"	19479	121	5	1	1953	0.09
"19480"	19480	122	5	2	1953	0
"19481"	19481	123	5	3	1953	0
"19482"	19482	124	5	4	1953	0
"19483"	19483	125	5	5	1953	0
"19484"	19484	126	5	6	1953	0
"19485"	19485	127	5	7	1953	0
